trainSize,testSize,dimention,selRatio,model,measure,value,method,dataset,noise,train_seed,fullset_value
424,1060,2,0.1,NeuralNet,acc,0.4,byEntropy20,banana,na,5,0.888679245
636,1060,2,0.15,NeuralNet,acc,0.778301887,byEntropy20,banana,na,5,0.888679245
848,1060,2,0.2,NeuralNet,acc,0.836792453,byEntropy20,banana,na,5,0.888679245
1060,1060,2,0.25,NeuralNet,acc,0.84245283,byEntropy20,banana,na,5,0.888679245
1272,1060,2,0.3,NeuralNet,acc,0.826415094,byEntropy20,banana,na,5,0.888679245
1696,1060,2,0.4,NeuralNet,acc,0.839622642,byEntropy20,banana,na,5,0.888679245
4240,1060,2,1,NeuralNet,acc,0.891509434,byEntropy20,banana,na,5,0.888679245
4240,1060,2,1,NeuralNet,acc,0.888679245,noselect,banana,na,5,0.888679245
118,1480,20,0.02,NeuralNet,acc,0.797972973,byEntropy20,ringnorm,na,1,0.968918919
296,1480,20,0.05,NeuralNet,acc,0.842567568,byEntropy20,ringnorm,na,1,0.968918919
592,1480,20,0.1,NeuralNet,acc,0.863513514,byEntropy20,ringnorm,na,1,0.968918919
888,1480,20,0.15,NeuralNet,acc,0.882432432,byEntropy20,ringnorm,na,1,0.968918919
1184,1480,20,0.2,NeuralNet,acc,0.925675676,byEntropy20,ringnorm,na,1,0.968918919
1480,1480,20,0.25,NeuralNet,acc,0.931756757,byEntropy20,ringnorm,na,1,0.968918919
1776,1480,20,0.3,NeuralNet,acc,0.937162162,byEntropy20,ringnorm,na,1,0.968918919
2368,1480,20,0.4,NeuralNet,acc,0.953378378,byEntropy20,ringnorm,na,1,0.968918919
5920,1480,20,1,NeuralNet,acc,0.968243243,byEntropy20,ringnorm,na,1,0.968918919
5920,1480,20,1,NeuralNet,acc,0.968918919,noselect,ringnorm,na,1,0.968918919
119,1480,20,0.02,NeuralNet,acc,0.788513514,byEntropy20,ringnorm,na,2,0.962162162
297,1480,20,0.05,NeuralNet,acc,0.835810811,byEntropy20,ringnorm,na,2,0.962162162
592,1480,20,0.1,NeuralNet,acc,0.857432432,byEntropy20,ringnorm,na,2,0.962162162
889,1480,20,0.15,NeuralNet,acc,0.868243243,byEntropy20,ringnorm,na,2,0.962162162
1184,1480,20,0.2,NeuralNet,acc,0.922972973,byEntropy20,ringnorm,na,2,0.962162162
1481,1480,20,0.25,NeuralNet,acc,0.932432432,byEntropy20,ringnorm,na,2,0.962162162
1776,1480,20,0.3,NeuralNet,acc,0.934459459,byEntropy20,ringnorm,na,2,0.962162162
2368,1480,20,0.4,NeuralNet,acc,0.948648649,byEntropy20,ringnorm,na,2,0.962162162
5920,1480,20,1,NeuralNet,acc,0.966216216,byEntropy20,ringnorm,na,2,0.962162162
5920,1480,20,1,NeuralNet,acc,0.962162162,noselect,ringnorm,na,2,0.962162162
119,1480,20,0.02,NeuralNet,acc,0.765540541,byEntropy20,ringnorm,na,3,0.969594595
296,1480,20,0.05,NeuralNet,acc,0.841216216,byEntropy20,ringnorm,na,3,0.969594595
592,1480,20,0.1,NeuralNet,acc,0.854054054,byEntropy20,ringnorm,na,3,0.969594595
888,1480,20,0.15,NeuralNet,acc,0.866216216,byEntropy20,ringnorm,na,3,0.969594595
1184,1480,20,0.2,NeuralNet,acc,0.927027027,byEntropy20,ringnorm,na,3,0.969594595
1480,1480,20,0.25,NeuralNet,acc,0.926351351,byEntropy20,ringnorm,na,3,0.969594595
1776,1480,20,0.3,NeuralNet,acc,0.927702703,byEntropy20,ringnorm,na,3,0.969594595
2368,1480,20,0.4,NeuralNet,acc,0.955405405,byEntropy20,ringnorm,na,3,0.969594595
5920,1480,20,1,NeuralNet,acc,0.968243243,byEntropy20,ringnorm,na,3,0.969594595
5920,1480,20,1,NeuralNet,acc,0.969594595,noselect,ringnorm,na,3,0.969594595
119,1480,20,0.02,NeuralNet,acc,0.773648649,byEntropy20,ringnorm,na,4,0.964864865
296,1480,20,0.05,NeuralNet,acc,0.858783784,byEntropy20,ringnorm,na,4,0.964864865
592,1480,20,0.1,NeuralNet,acc,0.873648649,byEntropy20,ringnorm,na,4,0.964864865
888,1480,20,0.15,NeuralNet,acc,0.883783784,byEntropy20,ringnorm,na,4,0.964864865
1184,1480,20,0.2,NeuralNet,acc,0.937162162,byEntropy20,ringnorm,na,4,0.964864865
1480,1480,20,0.25,NeuralNet,acc,0.941216216,byEntropy20,ringnorm,na,4,0.964864865
1776,1480,20,0.3,NeuralNet,acc,0.937837838,byEntropy20,ringnorm,na,4,0.964864865
2368,1480,20,0.4,NeuralNet,acc,0.966216216,byEntropy20,ringnorm,na,4,0.964864865
5920,1480,20,1,NeuralNet,acc,0.966216216,byEntropy20,ringnorm,na,4,0.964864865
5920,1480,20,1,NeuralNet,acc,0.964864865,noselect,ringnorm,na,4,0.964864865
118,1480,20,0.02,NeuralNet,acc,0.778378378,byEntropy20,ringnorm,na,5,0.97027027
296,1480,20,0.05,NeuralNet,acc,0.85,byEntropy20,ringnorm,na,5,0.97027027
592,1480,20,0.1,NeuralNet,acc,0.864864865,byEntropy20,ringnorm,na,5,0.97027027
888,1480,20,0.15,NeuralNet,acc,0.872297297,byEntropy20,ringnorm,na,5,0.97027027
1184,1480,20,0.2,NeuralNet,acc,0.926351351,byEntropy20,ringnorm,na,5,0.97027027
1480,1480,20,0.25,NeuralNet,acc,0.924324324,byEntropy20,ringnorm,na,5,0.97027027
1776,1480,20,0.3,NeuralNet,acc,0.931756757,byEntropy20,ringnorm,na,5,0.97027027
2368,1480,20,0.4,NeuralNet,acc,0.958108108,byEntropy20,ringnorm,na,5,0.97027027
5920,1480,20,1,NeuralNet,acc,0.966891892,byEntropy20,ringnorm,na,5,0.97027027
5920,1480,20,1,NeuralNet,acc,0.97027027,noselect,ringnorm,na,5,0.97027027
118,1480,20,0.02,NeuralNet,acc,0.024324324,byEntropy20,twonorm,na,1,0.97972973
296,1480,20,0.05,NeuralNet,acc,0.894594595,byEntropy20,twonorm,na,1,0.97972973
592,1480,20,0.1,NeuralNet,acc,0.966891892,byEntropy20,twonorm,na,1,0.97972973
888,1480,20,0.15,NeuralNet,acc,0.967567568,byEntropy20,twonorm,na,1,0.97972973
1184,1480,20,0.2,NeuralNet,acc,0.970945946,byEntropy20,twonorm,na,1,0.97972973
1481,1480,20,0.25,NeuralNet,acc,0.970945946,byEntropy20,twonorm,na,1,0.97972973
1776,1480,20,0.3,NeuralNet,acc,0.947972973,byEntropy20,twonorm,na,1,0.97972973
2368,1480,20,0.4,NeuralNet,acc,0.972297297,byEntropy20,twonorm,na,1,0.97972973
5920,1480,20,1,NeuralNet,acc,0.97972973,byEntropy20,twonorm,na,1,0.97972973
5920,1480,20,1,NeuralNet,acc,0.97972973,noselect,twonorm,na,1,0.97972973
60,1480,20,0.01,NeuralNet,acc,0.085810811,byEntropy20,twonorm,na,2,0.975675676
118,1480,20,0.02,NeuralNet,acc,0.024324324,byEntropy20,twonorm,na,2,0.975675676
296,1480,20,0.05,NeuralNet,acc,0.944594595,byEntropy20,twonorm,na,2,0.975675676
592,1480,20,0.1,NeuralNet,acc,0.960810811,byEntropy20,twonorm,na,2,0.975675676
888,1480,20,0.15,NeuralNet,acc,0.966891892,byEntropy20,twonorm,na,2,0.975675676
1184,1480,20,0.2,NeuralNet,acc,0.970945946,byEntropy20,twonorm,na,2,0.975675676
1480,1480,20,0.25,NeuralNet,acc,0.947297297,byEntropy20,twonorm,na,2,0.975675676
1776,1480,20,0.3,NeuralNet,acc,0.956756757,byEntropy20,twonorm,na,2,0.975675676
2368,1480,20,0.4,NeuralNet,acc,0.960810811,byEntropy20,twonorm,na,2,0.975675676
5920,1480,20,1,NeuralNet,acc,0.975675676,byEntropy20,twonorm,na,2,0.975675676
5920,1480,20,1,NeuralNet,acc,0.975675676,noselect,twonorm,na,2,0.975675676
119,1480,20,0.02,NeuralNet,acc,0.02972973,byEntropy20,twonorm,na,3,0.977027027
296,1480,20,0.05,NeuralNet,acc,0.916891892,byEntropy20,twonorm,na,3,0.977027027
593,1480,20,0.1,NeuralNet,acc,0.962162162,byEntropy20,twonorm,na,3,0.977027027
888,1480,20,0.15,NeuralNet,acc,0.966891892,byEntropy20,twonorm,na,3,0.977027027
1184,1480,20,0.2,NeuralNet,acc,0.973648649,byEntropy20,twonorm,na,3,0.977027027
1480,1480,20,0.25,NeuralNet,acc,0.943918919,byEntropy20,twonorm,na,3,0.977027027
1777,1480,20,0.3,NeuralNet,acc,0.968243243,byEntropy20,twonorm,na,3,0.977027027
2368,1480,20,0.4,NeuralNet,acc,0.949324324,byEntropy20,twonorm,na,3,0.977027027
5920,1480,20,1,NeuralNet,acc,0.977027027,byEntropy20,twonorm,na,3,0.977027027
5920,1480,20,1,NeuralNet,acc,0.977027027,noselect,twonorm,na,3,0.977027027
60,1480,20,0.01,NeuralNet,acc,0.076351351,byEntropy20,twonorm,na,4,0.980405405
118,1480,20,0.02,NeuralNet,acc,0.034459459,byEntropy20,twonorm,na,4,0.980405405
296,1480,20,0.05,NeuralNet,acc,0.9,byEntropy20,twonorm,na,4,0.980405405
592,1480,20,0.1,NeuralNet,acc,0.930405405,byEntropy20,twonorm,na,4,0.980405405
888,1480,20,0.15,NeuralNet,acc,0.94527027,byEntropy20,twonorm,na,4,0.980405405
1184,1480,20,0.2,NeuralNet,acc,0.957432432,byEntropy20,twonorm,na,4,0.980405405
1480,1480,20,0.25,NeuralNet,acc,0.955405405,byEntropy20,twonorm,na,4,0.980405405
1776,1480,20,0.3,NeuralNet,acc,0.953378378,byEntropy20,twonorm,na,4,0.980405405
2368,1480,20,0.4,NeuralNet,acc,0.968243243,byEntropy20,twonorm,na,4,0.980405405
5920,1480,20,1,NeuralNet,acc,0.980405405,byEntropy20,twonorm,na,4,0.980405405
5920,1480,20,1,NeuralNet,acc,0.980405405,noselect,twonorm,na,4,0.980405405
118,1480,20,0.02,NeuralNet,acc,0.024324324,byEntropy20,twonorm,na,5,0.977702703
296,1480,20,0.05,NeuralNet,acc,0.952702703,byEntropy20,twonorm,na,5,0.977702703
592,1480,20,0.1,NeuralNet,acc,0.963513514,byEntropy20,twonorm,na,5,0.977702703
888,1480,20,0.15,NeuralNet,acc,0.948648649,byEntropy20,twonorm,na,5,0.977702703
1184,1480,20,0.2,NeuralNet,acc,0.968243243,byEntropy20,twonorm,na,5,0.977702703
1480,1480,20,0.25,NeuralNet,acc,0.967567568,byEntropy20,twonorm,na,5,0.977702703
1776,1480,20,0.3,NeuralNet,acc,0.953378378,byEntropy20,twonorm,na,5,0.977702703
2368,1480,20,0.4,NeuralNet,acc,0.967567568,byEntropy20,twonorm,na,5,0.977702703
5920,1480,20,1,NeuralNet,acc,0.975675676,byEntropy20,twonorm,na,5,0.977702703
5920,1480,20,1,NeuralNet,acc,0.977702703,noselect,twonorm,na,5,0.977702703
369,1846,7,0.05,NeuralNet,acc,0.834236186,byEntropy20,employee_salaries,na,1,0.971830986
738,1846,7,0.1,NeuralNet,acc,0.922535211,byEntropy20,employee_salaries,na,1,0.971830986
1107,1846,7,0.15,NeuralNet,acc,0.939328277,byEntropy20,employee_salaries,na,1,0.971830986
1477,1846,7,0.2,NeuralNet,acc,0.941495125,byEntropy20,employee_salaries,na,1,0.971830986
1845,1846,7,0.25,NeuralNet,acc,0.94907909,byEntropy20,employee_salaries,na,1,0.971830986
2215,1846,7,0.3,NeuralNet,acc,0.950162514,byEntropy20,employee_salaries,na,1,0.971830986
2953,1846,7,0.4,NeuralNet,acc,0.94312026,byEntropy20,employee_salaries,na,1,0.971830986
7382,1846,7,1,NeuralNet,acc,0.97291441,byEntropy20,employee_salaries,na,1,0.971830986
7382,1846,7,1,NeuralNet,acc,0.971830986,noselect,employee_salaries,na,1,0.971830986
369,1846,7,0.05,NeuralNet,acc,0.864572048,byEntropy20,employee_salaries,na,2,0.984290358
738,1846,7,0.1,NeuralNet,acc,0.906283857,byEntropy20,employee_salaries,na,2,0.984290358
1107,1846,7,0.15,NeuralNet,acc,0.951787649,byEntropy20,employee_salaries,na,2,0.984290358
1476,1846,7,0.2,NeuralNet,acc,0.962621885,byEntropy20,employee_salaries,na,2,0.984290358
1846,1846,7,0.25,NeuralNet,acc,0.958829902,byEntropy20,employee_salaries,na,2,0.984290358
2215,1846,7,0.3,NeuralNet,acc,0.961538462,byEntropy20,employee_salaries,na,2,0.984290358
2953,1846,7,0.4,NeuralNet,acc,0.970747562,byEntropy20,employee_salaries,na,2,0.984290358
7382,1846,7,1,NeuralNet,acc,0.980498375,byEntropy20,employee_salaries,na,2,0.984290358
7382,1846,7,1,NeuralNet,acc,0.984290358,noselect,employee_salaries,na,2,0.984290358
369,1846,7,0.05,NeuralNet,acc,0.872697725,byEntropy20,employee_salaries,na,3,0.980498375
738,1846,7,0.1,NeuralNet,acc,0.907908992,byEntropy20,employee_salaries,na,3,0.980498375
1107,1846,7,0.15,NeuralNet,acc,0.942036836,byEntropy20,employee_salaries,na,3,0.980498375
1476,1846,7,0.2,NeuralNet,acc,0.954496208,byEntropy20,employee_salaries,na,3,0.980498375
1846,1846,7,0.25,NeuralNet,acc,0.963705309,byEntropy20,employee_salaries,na,3,0.980498375
2215,1846,7,0.3,NeuralNet,acc,0.967497291,byEntropy20,employee_salaries,na,3,0.980498375
2953,1846,7,0.4,NeuralNet,acc,0.963705309,byEntropy20,employee_salaries,na,3,0.980498375
7382,1846,7,1,NeuralNet,acc,0.979956663,byEntropy20,employee_salaries,na,3,0.980498375
7382,1846,7,1,NeuralNet,acc,0.980498375,noselect,employee_salaries,na,3,0.980498375
369,1846,7,0.05,NeuralNet,acc,0.867822319,byEntropy20,employee_salaries,na,4,0.980498375
738,1846,7,0.1,NeuralNet,acc,0.913867822,byEntropy20,employee_salaries,na,4,0.980498375
1107,1846,7,0.15,NeuralNet,acc,0.936078007,byEntropy20,employee_salaries,na,4,0.980498375
1476,1846,7,0.2,NeuralNet,acc,0.930119177,byEntropy20,employee_salaries,na,4,0.980498375
1845,1846,7,0.25,NeuralNet,acc,0.942578548,byEntropy20,employee_salaries,na,4,0.980498375
2214,1846,7,0.3,NeuralNet,acc,0.949620802,byEntropy20,employee_salaries,na,4,0.980498375
2952,1846,7,0.4,NeuralNet,acc,0.951245937,byEntropy20,employee_salaries,na,4,0.980498375
7382,1846,7,1,NeuralNet,acc,0.979414951,byEntropy20,employee_salaries,na,4,0.980498375
7382,1846,7,1,NeuralNet,acc,0.980498375,noselect,employee_salaries,na,4,0.980498375
370,1846,7,0.05,NeuralNet,acc,0.871072589,byEntropy20,employee_salaries,na,5,0.979414951
738,1846,7,0.1,NeuralNet,acc,0.921451788,byEntropy20,employee_salaries,na,5,0.979414951
1108,1846,7,0.15,NeuralNet,acc,0.939328277,byEntropy20,employee_salaries,na,5,0.979414951
1476,1846,7,0.2,NeuralNet,acc,0.947453954,byEntropy20,employee_salaries,na,5,0.979414951
1846,1846,7,0.25,NeuralNet,acc,0.938786566,byEntropy20,employee_salaries,na,5,0.979414951
2215,1846,7,0.3,NeuralNet,acc,0.955579632,byEntropy20,employee_salaries,na,5,0.979414951
2953,1846,7,0.4,NeuralNet,acc,0.944745395,byEntropy20,employee_salaries,na,5,0.979414951
7382,1846,7,1,NeuralNet,acc,0.978873239,byEntropy20,employee_salaries,na,5,0.979414951
7382,1846,7,1,NeuralNet,acc,0.979414951,noselect,employee_salaries,na,5,0.979414951
110,275,4,0.1,NeuralNet,acc,0.970909091,byEntropy20,BankNote_Authentication,na,1,1
165,275,4,0.15,NeuralNet,acc,0.985454545,byEntropy20,BankNote_Authentication,na,1,1
219,275,4,0.2,NeuralNet,acc,0.985454545,byEntropy20,BankNote_Authentication,na,1,1
274,275,4,0.25,NeuralNet,acc,0.989090909,byEntropy20,BankNote_Authentication,na,1,1
330,275,4,0.3,NeuralNet,acc,0.981818182,byEntropy20,BankNote_Authentication,na,1,1
439,275,4,0.4,NeuralNet,acc,0.981818182,byEntropy20,BankNote_Authentication,na,1,1
1097,275,4,1,NeuralNet,acc,1,byEntropy20,BankNote_Authentication,na,1,1
1097,275,4,1,NeuralNet,acc,1,noselect,BankNote_Authentication,na,1,1
110,275,4,0.1,NeuralNet,acc,0.989090909,byEntropy20,BankNote_Authentication,na,2,1
165,275,4,0.15,NeuralNet,acc,0.978181818,byEntropy20,BankNote_Authentication,na,2,1
220,275,4,0.2,NeuralNet,acc,0.967272727,byEntropy20,BankNote_Authentication,na,2,1
275,275,4,0.25,NeuralNet,acc,0.963636364,byEntropy20,BankNote_Authentication,na,2,1
329,275,4,0.3,NeuralNet,acc,0.970909091,byEntropy20,BankNote_Authentication,na,2,1
439,275,4,0.4,NeuralNet,acc,0.978181818,byEntropy20,BankNote_Authentication,na,2,1
1097,275,4,1,NeuralNet,acc,1,byEntropy20,BankNote_Authentication,na,2,1
1097,275,4,1,NeuralNet,acc,1,noselect,BankNote_Authentication,na,2,1
109,275,4,0.1,NeuralNet,acc,0.996363636,byEntropy20,BankNote_Authentication,na,3,1
164,275,4,0.15,NeuralNet,acc,1,byEntropy20,BankNote_Authentication,na,3,1
220,275,4,0.2,NeuralNet,acc,0.996363636,byEntropy20,BankNote_Authentication,na,3,1
275,275,4,0.25,NeuralNet,acc,1,byEntropy20,BankNote_Authentication,na,3,1
329,275,4,0.3,NeuralNet,acc,1,byEntropy20,BankNote_Authentication,na,3,1
439,275,4,0.4,NeuralNet,acc,1,byEntropy20,BankNote_Authentication,na,3,1
1097,275,4,1,NeuralNet,acc,1,byEntropy20,BankNote_Authentication,na,3,1
1097,275,4,1,NeuralNet,acc,1,noselect,BankNote_Authentication,na,3,1
109,275,4,0.1,NeuralNet,acc,0.963636364,byEntropy20,BankNote_Authentication,na,4,1
165,275,4,0.15,NeuralNet,acc,0.96,byEntropy20,BankNote_Authentication,na,4,1
220,275,4,0.2,NeuralNet,acc,0.963636364,byEntropy20,BankNote_Authentication,na,4,1
274,275,4,0.25,NeuralNet,acc,0.96,byEntropy20,BankNote_Authentication,na,4,1
329,275,4,0.3,NeuralNet,acc,0.978181818,byEntropy20,BankNote_Authentication,na,4,1
439,275,4,0.4,NeuralNet,acc,0.952727273,byEntropy20,BankNote_Authentication,na,4,1
1097,275,4,1,NeuralNet,acc,1,byEntropy20,BankNote_Authentication,na,4,1
1097,275,4,1,NeuralNet,acc,1,noselect,BankNote_Authentication,na,4,1
109,275,4,0.1,NeuralNet,acc,0.985454545,byEntropy20,BankNote_Authentication,na,5,1
164,275,4,0.15,NeuralNet,acc,0.989090909,byEntropy20,BankNote_Authentication,na,5,1
220,275,4,0.2,NeuralNet,acc,0.981818182,byEntropy20,BankNote_Authentication,na,5,1
275,275,4,0.25,NeuralNet,acc,0.989090909,byEntropy20,BankNote_Authentication,na,5,1
329,275,4,0.3,NeuralNet,acc,0.985454545,byEntropy20,BankNote_Authentication,na,5,1
439,275,4,0.4,NeuralNet,acc,0.992727273,byEntropy20,BankNote_Authentication,na,5,1
1097,275,4,1,NeuralNet,acc,1,byEntropy20,BankNote_Authentication,na,5,1
1097,275,4,1,NeuralNet,acc,1,noselect,BankNote_Authentication,na,5,1
125,1561,25,0.02,NeuralNet,acc,0.292120436,byEntropy20,colleges,na,1,0.856502242
312,1561,25,0.05,NeuralNet,acc,0.234465086,byEntropy20,colleges,na,1,0.856502242
624,1561,25,0.1,NeuralNet,acc,0.577194106,byEntropy20,colleges,na,1,0.856502242
936,1561,25,0.15,NeuralNet,acc,0.582959641,byEntropy20,colleges,na,1,0.856502242
1249,1561,25,0.2,NeuralNet,acc,0.614349776,byEntropy20,colleges,na,1,0.856502242
1561,1561,25,0.25,NeuralNet,acc,0.69314542,byEntropy20,colleges,na,1,0.856502242
1873,1561,25,0.3,NeuralNet,acc,0.69186419,byEntropy20,colleges,na,1,0.856502242
2497,1561,25,0.4,NeuralNet,acc,0.743113389,byEntropy20,colleges,na,1,0.856502242
6243,1561,25,1,NeuralNet,acc,0.859705317,byEntropy20,colleges,na,1,0.856502242
6243,1561,25,1,NeuralNet,acc,0.856502242,noselect,colleges,na,1,0.856502242
125,1561,25,0.02,NeuralNet,acc,0.399103139,byEntropy20,colleges,na,2,0.865470852
312,1561,25,0.05,NeuralNet,acc,0.30941704,byEntropy20,colleges,na,2,0.865470852
624,1561,25,0.1,NeuralNet,acc,0.572709801,byEntropy20,colleges,na,2,0.865470852
937,1561,25,0.15,NeuralNet,acc,0.615631006,byEntropy20,colleges,na,2,0.865470852
1249,1561,25,0.2,NeuralNet,acc,0.613068546,byEntropy20,colleges,na,2,0.865470852
1561,1561,25,0.25,NeuralNet,acc,0.68289558,byEntropy20,colleges,na,2,0.865470852
1873,1561,25,0.3,NeuralNet,acc,0.736066624,byEntropy20,colleges,na,2,0.865470852
2498,1561,25,0.4,NeuralNet,acc,0.737347854,byEntropy20,colleges,na,2,0.865470852
6243,1561,25,1,NeuralNet,acc,0.866752082,byEntropy20,colleges,na,2,0.865470852
6243,1561,25,1,NeuralNet,acc,0.865470852,noselect,colleges,na,2,0.865470852
125,1561,25,0.02,NeuralNet,acc,0.31838565,byEntropy20,colleges,na,3,0.858424087
312,1561,25,0.05,NeuralNet,acc,0.248558616,byEntropy20,colleges,na,3,0.858424087
624,1561,25,0.1,NeuralNet,acc,0.558616272,byEntropy20,colleges,na,3,0.858424087
936,1561,25,0.15,NeuralNet,acc,0.611146701,byEntropy20,colleges,na,3,0.858424087
1248,1561,25,0.2,NeuralNet,acc,0.602818706,byEntropy20,colleges,na,3,0.858424087
1561,1561,25,0.25,NeuralNet,acc,0.69314542,byEntropy20,colleges,na,3,0.858424087
1873,1561,25,0.3,NeuralNet,acc,0.715566944,byEntropy20,colleges,na,3,0.858424087
2497,1561,25,0.4,NeuralNet,acc,0.737988469,byEntropy20,colleges,na,3,0.858424087
6243,1561,25,1,NeuralNet,acc,0.862267777,byEntropy20,colleges,na,3,0.858424087
6243,1561,25,1,NeuralNet,acc,0.858424087,noselect,colleges,na,3,0.858424087
125,1561,25,0.02,NeuralNet,acc,0.270339526,byEntropy20,colleges,na,4,0.882767457
312,1561,25,0.05,NeuralNet,acc,0.226777707,byEntropy20,colleges,na,4,0.882767457
625,1561,25,0.1,NeuralNet,acc,0.583600256,byEntropy20,colleges,na,4,0.882767457
937,1561,25,0.15,NeuralNet,acc,0.628443306,byEntropy20,colleges,na,4,0.882767457
1249,1561,25,0.2,NeuralNet,acc,0.65086483,byEntropy20,colleges,na,4,0.882767457
1561,1561,25,0.25,NeuralNet,acc,0.715566944,byEntropy20,colleges,na,4,0.882767457
1873,1561,25,0.3,NeuralNet,acc,0.757206919,byEntropy20,colleges,na,4,0.882767457
2497,1561,25,0.4,NeuralNet,acc,0.757847534,byEntropy20,colleges,na,4,0.882767457
6243,1561,25,1,NeuralNet,acc,0.861627162,byEntropy20,colleges,na,4,0.882767457
6243,1561,25,1,NeuralNet,acc,0.882767457,noselect,colleges,na,4,0.882767457
125,1561,25,0.02,NeuralNet,acc,0.272901986,byEntropy20,colleges,na,5,0.871236387
313,1561,25,0.05,NeuralNet,acc,0.265214606,byEntropy20,colleges,na,5,0.871236387
624,1561,25,0.1,NeuralNet,acc,0.585522101,byEntropy20,colleges,na,5,0.871236387
937,1561,25,0.15,NeuralNet,acc,0.614349776,byEntropy20,colleges,na,5,0.871236387
1249,1561,25,0.2,NeuralNet,acc,0.633568225,byEntropy20,colleges,na,5,0.871236387
1561,1561,25,0.25,NeuralNet,acc,0.69058296,byEntropy20,colleges,na,5,0.871236387
1873,1561,25,0.3,NeuralNet,acc,0.743113389,byEntropy20,colleges,na,5,0.871236387
2497,1561,25,0.4,NeuralNet,acc,0.762972454,byEntropy20,colleges,na,5,0.871236387
6243,1561,25,1,NeuralNet,acc,0.868673927,byEntropy20,colleges,na,5,0.871236387
6243,1561,25,1,NeuralNet,acc,0.871236387,noselect,colleges,na,5,0.871236387
65,1625,18,0.01,NeuralNet,acc,0.947076923,byEntropy20,mushroom,na,1,1
130,1625,18,0.02,NeuralNet,acc,0.976,byEntropy20,mushroom,na,1,1
325,1625,18,0.05,NeuralNet,acc,0.993230769,byEntropy20,mushroom,na,1,1
650,1625,18,0.1,NeuralNet,acc,0.988307692,byEntropy20,mushroom,na,1,1
975,1625,18,0.15,NeuralNet,acc,0.993846154,byEntropy20,mushroom,na,1,1
1300,1625,18,0.2,NeuralNet,acc,0.992,byEntropy20,mushroom,na,1,1
1625,1625,18,0.25,NeuralNet,acc,0.992,byEntropy20,mushroom,na,1,1
1949,1625,18,0.3,NeuralNet,acc,0.993230769,byEntropy20,mushroom,na,1,1
2599,1625,18,0.4,NeuralNet,acc,0.993230769,byEntropy20,mushroom,na,1,1
65,1625,18,0.01,NeuralNet,acc,0.961846154,byEntropy20,mushroom,na,2,1
130,1625,18,0.02,NeuralNet,acc,0.966769231,byEntropy20,mushroom,na,2,1
325,1625,18,0.05,NeuralNet,acc,0.971076923,byEntropy20,mushroom,na,2,1
650,1625,18,0.1,NeuralNet,acc,0.986461538,byEntropy20,mushroom,na,2,1
975,1625,18,0.15,NeuralNet,acc,0.992,byEntropy20,mushroom,na,2,1
1300,1625,18,0.2,NeuralNet,acc,0.996307692,byEntropy20,mushroom,na,2,1
1625,1625,18,0.25,NeuralNet,acc,0.996923077,byEntropy20,mushroom,na,2,1
1949,1625,18,0.3,NeuralNet,acc,0.999384615,byEntropy20,mushroom,na,2,1
2599,1625,18,0.4,NeuralNet,acc,0.999384615,byEntropy20,mushroom,na,2,1
65,1625,18,0.01,NeuralNet,acc,0.967384615,byEntropy20,mushroom,na,3,1
130,1625,18,0.02,NeuralNet,acc,0.966769231,byEntropy20,mushroom,na,3,1
325,1625,18,0.05,NeuralNet,acc,0.990153846,byEntropy20,mushroom,na,3,1
650,1625,18,0.1,NeuralNet,acc,0.994461538,byEntropy20,mushroom,na,3,1
975,1625,18,0.15,NeuralNet,acc,0.997538462,byEntropy20,mushroom,na,3,1
1300,1625,18,0.2,NeuralNet,acc,0.997538462,byEntropy20,mushroom,na,3,1
1625,1625,18,0.25,NeuralNet,acc,0.997538462,byEntropy20,mushroom,na,3,1
1949,1625,18,0.3,NeuralNet,acc,0.999384615,byEntropy20,mushroom,na,3,1
2599,1625,18,0.4,NeuralNet,acc,1,byEntropy20,mushroom,na,3,1
65,1625,18,0.01,NeuralNet,acc,0.945230769,byEntropy20,mushroom,na,4,1
130,1625,18,0.02,NeuralNet,acc,0.959384615,byEntropy20,mushroom,na,4,1
325,1625,18,0.05,NeuralNet,acc,0.976615385,byEntropy20,mushroom,na,4,1
650,1625,18,0.1,NeuralNet,acc,0.984615385,byEntropy20,mushroom,na,4,1
974,1625,18,0.15,NeuralNet,acc,0.987076923,byEntropy20,mushroom,na,4,1
1300,1625,18,0.2,NeuralNet,acc,0.995076923,byEntropy20,mushroom,na,4,1
1625,1625,18,0.25,NeuralNet,acc,0.995692308,byEntropy20,mushroom,na,4,1
1950,1625,18,0.3,NeuralNet,acc,0.997538462,byEntropy20,mushroom,na,4,1
2599,1625,18,0.4,NeuralNet,acc,0.998153846,byEntropy20,mushroom,na,4,1
65,1625,18,0.01,NeuralNet,acc,0.945230769,byEntropy20,mushroom,na,5,1
130,1625,18,0.02,NeuralNet,acc,0.972307692,byEntropy20,mushroom,na,5,1
325,1625,18,0.05,NeuralNet,acc,0.988923077,byEntropy20,mushroom,na,5,1
650,1625,18,0.1,NeuralNet,acc,0.993846154,byEntropy20,mushroom,na,5,1
975,1625,18,0.15,NeuralNet,acc,0.996307692,byEntropy20,mushroom,na,5,1
1300,1625,18,0.2,NeuralNet,acc,0.997538462,byEntropy20,mushroom,na,5,1
1625,1625,18,0.25,NeuralNet,acc,0.996307692,byEntropy20,mushroom,na,5,1
